Close,High,Low,Open,Volume,Daily Change,Daily Returns,7-Day MA,30-Day MA,Volatility
336.3005065917969,341.1337993841483,326.73059276295663,327.9872370889368,38980019,8.313269502860066,3.8972591509891297,336.9978942871094,334.41554768880206,6.926053933373435
347.85211181640625,350.7520876889897,338.57218312412306,341.9554883088038,32933194,5.896623507602442,3.4349056864879435,334.82982090541293,331.0064656575521,6.9534430169816535
358.09869384765625,363.9469666376855,339.9254942809724,341.23048930439035,39341745,16.868204543265904,2.9456719344737037,336.0933925083705,329.2278147379557,6.814870842071606
367.4753112792969,379.8485607560014,361.67535888399004,369.26363583453315,45734705,-1.7883245552362723,2.6184450244405744,342.76334490094865,327.0673329671224,6.763805023398661
326.7789611816406,347.0304727123822,324.797322650029,347.0304727123822,38837299,-20.251511530741595,-11.074580753732677,343.05334036690846,324.9777404785156,6.824046353768619
319.81903076171875,336.3972212539593,318.56235677537614,336.3972212539593,45069968,-16.578190492240537,-2.129858787344996,340.00146484375,323.8048614501953,6.643463098669477
330.0172119140625,334.02883886093764,314.40568275931116,320.44729849258,49952812,9.56991342148251,3.1887349317689218,340.9059753417969,323.3650299072266,6.641880117355284
325.52227783203125,331.4672222175893,322.57398095385133,325.76394247778626,27656346,-0.24166464575500868,-1.3620301971406734,339.36622837611606,323.30702921549477,6.5879677755391555
326.44061279296875,340.74714791237903,322.57397849041695,332.5305500194564,42968091,-6.089937226487677,0.2821112481313337,336.3074428013393,323.04925333658855,6.578102095742717
309.4757385253906,332.095543400182,307.5907719942039,329.6305758209076,83665601,-20.154837295516984,-5.196925138214159,329.3613063267299,324.2140757242839,5.737135215240644
310.4907531738281,313.58404298435386,297.7308478926815,307.68741964230765,69072308,2.8033335315204795,0.32797874666166127,321.2206551688058,325.0099578857422,5.691077529429612
326.7789611816406,336.78388460971604,321.22067366605233,332.0472628877529,72816461,-5.268301706112254,5.245955907322486,321.2206551688058,325.6914540608724,5.634679532259079
316.4840393066406,323.3473216909796,314.79238665205406,318.99735772204264,33999095,-2.5133184154020114,-3.15042371080847,320.74422781808033,325.59962259928386,5.621814605690789
311.94073486328125,319.5289810991232,308.1707428097114,318.32065787684536,31828868,-6.37992301356411,-1.4355556296971383,318.161873953683,325.04701639811196,5.603544772835659
288.547607421875,309.8140977511254,283.4726495023948,309.33076842546063,74034133,-20.783161003585633,-7.49922175174047,312.87977818080356,324.56690877278646,5.590222491940666
290.28759765625,301.1141869651421,287.1943074966255,296.81254392274985,61827491,-6.524946266499853,0.6030166910484969,307.7150617327009,323.8113037109375,5.556655646846009
295.45916748046875,297.97248550477417,287.5809065293441,289.03089429335756,42238419,6.428273187111188,1.7815331643423304,305.7126944405692,323.63408203125,5.5196455007758445
294.2508544921875,302.3707803506953,291.93087988976777,295.79751406049314,43075357,-1.5466595683056426,-0.40896107525961733,303.3927089146205,324.2060211181641,5.312761593123366
281.34600830078125,297.44089956852866,276.0293853474932,290.96427435267185,80358245,-9.6182660518906,-4.385661415895359,296.9022870744978,323.07664184570314,4.732793798247128
282.94097900390625,287.96758593474436,280.33098903014576,286.1792616564328,46681705,-3.23828265252655,0.5669071733976239,292.1104213169643,322.23081461588544,4.720920833411482
308.2191162109375,311.2157639236049,285.0193086291212,286.22763194067414,80541990,21.991484270263356,8.934067202291773,291.5787615094866,321.4623219807943,4.810724381726627
315.952392578125,318.75569682455665,310.0557687838561,311.5057567906395,66136408,4.446635787485491,2.5090190583425764,295.4937308175223,321.3398783365885,4.790098961866701
320.8823547363281,323.15397899256766,309.33077192232145,312.13407614285126,60487477,8.748278593476869,1.5603496836897879,299.8644104003906,321.48810017903645,4.79313915804212
327.93890380859375,336.39716588177043,324.9906071145458,327.6972391779315,44024770,0.24166463066222832,2.1991078562310085,304.5043727329799,321.3994893391927,4.740174796362562
336.78387451171875,338.3305342827419,321.4140075686048,325.76397158081147,47558213,11.019902930907278,2.697139802689441,310.5805184500558,320.5246643066406,4.40273992180776
344.9521484375,360.56367988365264,342.0038218268745,345.9671282296333,69689299,-1.0149797921333175,2.4253756025652606,319.66710989815846,320.38127950032555,4.37175082160259
336.252197265625,350.8970690404373,333.9805436734741,345.0971174860499,57061575,-8.84492022042491,-2.5220747895852824,327.28299822126115,320.89683125813804,4.121102346205956
345.29046630859375,347.997098608853,335.4305367146444,338.33051253638484,37251097,6.959953772208905,2.687943488984512,332.5789053780692,321.5815470377604,4.141672956573952
347.80377197265625,361.2886719984502,341.375497822399,354.3287178883473,46827341,-6.524945915691035,0.7278815690834328,337.1291024344308,321.80226745605466,4.043951755380802
336.9288330078125,357.03534897784425,333.73887152462515,348.0454065705444,47621969,-11.116573562731901,-3.1267455505625485,339.4214564732143,322.24370727539065,3.9697922889895647
341.23052978515625,344.9521717748977,333.7872458056734,336.9288866606359,36292403,4.3016431245203535,1.2767375053484908,341.3202601841518,322.4080413818359,3.91433547741542
329.87225341796875,342.39049432206724,328.7606019071989,340.6988417404366,36999490,-10.826588322467842,-3.328622551545679,340.3328857421875,321.8087127685547,3.9118418238922037
332.7239074707031,334.6088740721015,313.2940633865486,313.3907351481772,47509067,19.33317232252591,0.8644722383246872,338.5859941755022,320.9628865559896,3.8742139325461102
320.0606994628906,330.83893800028295,314.6474048768213,329.82395817168094,43500660,-9.763258708790318,-3.8059206818276237,336.2729230608259,319.3823994954427,3.892233598406985
331.51556396484375,336.30050612254826,315.17901074942824,330.8388911748275,57511237,0.676672790016255,3.578966277701734,334.3050798688616,319.5402862548828,3.3917832949210327
330.5489196777344,339.29716819732016,324.89396097442983,327.31060747156175,37107002,3.2383122061726226,-0.29158338014316776,331.84010096958707,319.89794921875,3.366555309017649
340.2638244628906,342.8738144619274,325.9572890980053,328.6639213562012,39285919,11.599903106689453,2.9390217927887097,332.3165283203125,320.2395029703776,3.3591213096734354
351.67041015625,353.26542055188366,337.55721726219264,339.2971910573259,51367236,12.373219098924096,3.3522769313972134,333.8079398018973,321.1111073811849,3.395706086533844
355.29534912109375,362.73863198381787,352.9753744301404,354.7636987023615,40133602,0.5316504187322266,1.0307773586163194,337.4398106166295,322.07293192545575,3.3982167489702886
363.608642578125,365.68695276006554,352.05708949706536,356.6970391823317,32493320,6.911603395793293,2.339826141151624,341.85191563197543,323.8773620605469,3.250243856316384
336.493896484375,367.3303028499174,333.4972486400566,367.3303028499174,57955780,-30.836406365542416,-7.457123654018794,344.1995152064732,324.7441335042318,3.567199335288566
339.29718017578125,343.74381578750274,327.21394726353833,334.3672152475701,69902888,4.929964928211177,0.8330860442624433,345.31117466517856,325.1614074707031,3.446448827091957
337.4605407714844,346.54712618568135,334.56056482013975,343.7438219993977,34596104,-6.283281227913335,-0.541307005070113,346.29854910714283,325.8606241861979,3.3919137647246105
331.6605529785156,334.07719934312144,327.2139177676254,333.7388629520611,27384244,-2.0783099735454584,-1.7187158474022302,345.0695103236607,326.5179514567057,3.3972137566622624
339.73223876953125,342.63221509876297,334.75392247094896,335.4305954144703,47526095,4.301643355060946,2.433718969146903,343.3640572684152,328.22410583496094,3.084484256333383
351.91204833984375,353.5553797449785,339.877166578989,342.43880594575154,36922617,9.47324239409221,3.5851203331265458,342.8807285853795,330.27825419108075,3.132535378254255
350.7520751953125,358.5336650428684,349.30208731066887,353.7970438530483,50964311,-3.044968657735808,-0.3296201849307123,341.0440761021205,332.12135111490886,3.130910008612059
348.9637756347656,354.9087204830979,347.80377344481155,352.49207383742777,28779044,-3.5282982026621426,-0.5098471789656833,342.8254874093192,333.9451151529948,3.132108206476478
349.7854309082031,355.5853826839365,348.48043585864707,355.5853826839365,33334074,-5.799951775733348,0.23545574950949444,344.3238089425223,336.22642923990884,2.987881234283204
363.511962890625,365.3969590029739,350.0270928179442,350.8970796774591,46030825,12.61488321316591,3.9242720735342074,348.0454406738281,338.91212870279946,3.042332493110926
356.6487121582031,366.36361955751954,355.2953664806178,365.3002891680226,46315597,-8.651577009819448,-1.8880398537219345,351.6151776994978,340.5264485677083,2.674156567646088
358.00201416015625,363.4636292853053,353.12037058805885,360.99866168459874,35144463,-2.996647524442494,0.3794495692312605,354.2251456124442,341.9281026204427,2.6477457432100526
348.33544921875,355.92372549493393,347.0304541457623,352.73373426095503,27864858,-4.398285042205032,-2.700142613466361,353.7142028808594,342.84320576985675,2.699975884124184
341.81048583984375,354.7637051411675,340.7471554830015,351.96040110955016,32379935,-10.149915269706412,-1.8731838500906206,352.4368329729353,343.3055918375651,2.7040743655337334
334.02886962890625,340.69883761287866,329.2439272274542,339.78050013680144,34031256,-5.751630507895186,-2.276587914445549,350.3032749720982,343.21375834147136,2.69650225996715
334.2705383300781,344.903783128896,332.2888999630577,337.8471870169852,30442553,-3.576648686907049,0.07234964493947338,348.0868617466518,342.857704671224,2.6577099974377094
333.15887451171875,336.97718771208787,329.6305765861061,336.34886553356705,35535437,-3.1899910218483,-0.3325641032897897,343.7507062639509,342.7545939127604,2.6178229442250394
342.0038146972656,344.1304755032166,333.93223866122935,334.4638891126768,27511781,7.539925584588843,2.654871552952054,341.6585780552455,342.64503885904946,2.616659872217507
350.8970947265625,354.13540714815997,343.40549008708354,346.06380141076966,36312529,4.833293315792844,2.600345273098492,340.64358956473217,342.74814961751304,2.656608183920288
366.1702880859375,367.2336185104378,357.712024822996,358.63036234871925,45559912,7.539925737218255,4.35261322732714,343.19142368861606,343.7228647867839,2.6974811135271937
368.3936462402344,376.5135736355676,362.7870079314905,374.00025504889504,45500191,-5.606608808660667,0.6071923983562266,346.98901803152904,344.6283020019531,2.691999599412151
379.1718444824219,382.4584778972312,366.2186248475381,369.7952440489176,37838027,9.37660043350428,2.9257285928212973,353.4380144391741,346.27162170410156,2.643762938087597
369.07025146484375,375.74021958174296,359.7420016275469,375.35353253142756,52980980,-6.283281066583811,-2.6641200196093173,358.4094020298549,347.48316650390626,2.70475459291524
346.547119140625,372.9368879613434,344.7104736421273,372.16357285673814,73275058,-25.616453716113142,-6.102668051630877,360.32200840541293,348.3660471598307,2.855672309549906
340.3605041503906,350.6554124973684,331.75724837920995,349.0604316830614,125939354,-8.699927532670756,-1.7852161072860917,360.0872497558594,348.66087849934894,2.811218212698659
339.34552001953125,345.7254732490139,336.590566363691,341.4238597951048,50194622,-2.0783397755735677,-0.29820855195669127,358.43702479771207,348.9540985107422,2.8112524493882125
333.4488830566406,342.7771322881695,329.0505688956064,341.617130212713,40820253,-8.168247156072368,-1.7376498627567627,353.76253836495533,348.7269337972005,2.7793875433614965
335.2372131347656,341.2305086562392,330.64558447721,334.8989062021687,37345191,0.3383069325969359,0.5363131109427766,349.0259050641741,348.179160563151,2.7078666970311427
331.8055725097656,337.7021960130142,329.1472612951936,335.23719882309024,32119883,-3.431626313324614,-1.0236454935629302,342.25929478236606,347.3961680094401,2.7036443526289604
339.29718017578125,341.42384096836815,332.7239132715533,335.4305456438635,30811518,3.8666345319177253,2.2578305751013605,338.00599888392856,346.585785929362,2.701036852089652
340.4571838378906,347.9971094083732,339.05551701385247,341.6171565025369,37057881,-1.1599726646462614,0.34188426249472936,337.1360081263951,346.7178955078125,2.3274203264572773
346.788818359375,351.6221119950457,336.9772381789801,341.6655389055973,48021824,5.123279453777684,1.8597447262264755,338.05433872767856,346.967616780599,2.346568276602798
346.0154724121094,347.65877440207504,341.37549323437423,347.46546037388646,28510964,-1.449987961777083,-0.22300198458654608,339.00718906947543,347.2527811686198,2.344289366220562
351.4287414550781,352.78208716917715,345.43547550726066,347.51378571093994,22856010,3.914955744138183,1.5644586657447057,341.5757402692522,347.91172078450523,2.3325745857468507
355.10205078125,361.82031050579593,351.9120596277977,357.6636902301799,45446107,-2.5616394489298955,1.0452501155604699,344.41357421875,348.4240478515625,2.300683776520648
354.61871337890625,356.4553588192472,351.6220658183082,353.5553830186838,25706005,1.0633303602224373,-0.13611225316225717,347.67259434291293,348.51427001953124,2.2088748015441046
355.7786865234375,359.93533621041877,354.0387128405668,356.6487028649522,26257336,-0.8700163415147131,0.3271043238183058,350.02709524972096,348.68182373046875,2.2082448031418815
349.3504333496094,359.4036774999421,342.3905087071088,359.4036774999421,28893259,-10.053244150332716,-1.806812329497054,351.2975594656808,348.69471232096356,2.2325728811884713
348.1904602050781,354.1354050482352,342.5355011591165,353.7970686181197,24232497,-5.606608413041556,-0.3320371277085066,351.497794015067,348.64154663085935,2.2331576952260725
357.22869873046875,357.66370693082257,349.5437800248418,349.8337658250234,26517363,7.39493290544533,2.595774312733101,353.0996834891183,348.4321044921875,2.164971686043704
361.96533203125,363.31864819913017,358.05034692050253,361.5303238522514,35790233,0.43500817899860067,1.3259386263238193,354.6049107142857,348.6093251546224,2.1495949132464878
355.48870849609375,357.32535397919827,350.5104224892304,354.76371452907244,68444775,0.7249939670213053,-1.789293880386611,354.660147530692,348.5255482991536,2.175207964282948
358.77532958984375,360.5636538804193,354.8120234729118,357.663678111944,34109928,1.111651477899727,0.9245360021853166,355.2539498465402,348.87354431152346,2.1200500968400364
367.6685791015625,368.49024475501903,361.3852986340719,362.35195716753196,32907235,5.316621934030536,2.4787795531776347,356.9525059291295,349.7354807535807,2.1278154277417403
373.46856689453125,376.8035214616789,368.6835948850444,369.7469252760504,53072303,3.7216416184808736,1.577504340224456,360.39795357840404,351.0501373291016,2.0849620230837997
376.3685302734375,378.5918332443288,371.39024440377796,375.25687878799187,37163882,1.111651485445634,0.7764946332753153,364.4233921595982,352.4534037272135,2.085180835310919
379.12353515625,384.19849307980974,374.6768994565433,376.94855318901006,36910405,2.174981967239944,0.731996610027652,367.5512259347098,353.9855590820313,2.081032663387987
396.0400085449219,398.1666395947872,379.80012766373295,380.76678618642,83472297,15.273222358501869,4.461995054382473,372.4190368652344,355.78676554361977,2.1711723243466055
381.4435119628906,407.92995326541563,374.58022959798234,401.0183497676884,72744175,-19.574837804797767,-3.6856116218307755,376.12686593191967,356.8049794514974,2.264120813737636
377.9151916503906,386.3251037743566,372.4535469577206,381.54016140212065,34872793,-3.6249697517300206,-0.9249915654203744,378.8611319405692,357.19647623697915,2.1403118136177124
379.3168640136719,380.8635238175157,368.3936326179232,374.33857766074357,31295799,4.978286352928308,0.3708960090119673,380.5251726422991,357.5605834960937,2.138920499828406
369.9886169433594,379.4618603909944,368.34528535546565,379.3168674861996,26135555,-9.328250542840237,-2.459222870190203,380.02803693498885,357.2544759114583,2.1212030649264744
360.1286315917969,367.2819284735651,356.0686833751997,362.49695684320363,33118984,-2.368325251406759,-2.664942892843636,377.7080514090402,356.9564219156901,2.1212379083166732
360.9503173828125,364.2853013717189,356.69702541875654,361.62699020667395,22323904,-0.6766728238614519,0.22816452759772954,375.11187744140625,357.436528523763,1.7880839973328544
363.1736755371094,368.58694051018125,356.8420435238375,359.9836842136046,32052920,3.1899913235047848,0.6159734587347199,370.41668701171875,358.19696756998695,1.7517862463710863
355.34368896484375,359.9836382059203,349.83372342849725,358.4369786255355,25285238,-3.0932896606917666,-2.1559895718448185,366.6881408691406,358.73023986816406,1.8032311722209204
358.34033203125,362.4969519468765,353.2653747039937,359.306990569775,24852274,-0.966658538524996,0.8433083686207654,363.8917323521205,359.55995483398436,1.7703790879685597
358.14703369140625,361.1920025717623,352.92708282507,360.5636803424954,22678353,-2.4166466510891382,-0.053942669179340985,360.86747087751115,360.3236155192057,1.770429520211687
351.5737609863281,361.38534033305626,347.36878998056443,361.04700390729033,27140598,-9.473242920962207,-1.8353558976400564,358.23677716936385,360.98255513509116,1.796352766858804
359.1619873046875,359.8386601177007,351.5737409734574,351.91204787988494,24967618,7.249939424802562,2.158359684485811,358.0986851283482,361.64471537272135,1.7925277574016423
362.2070007324219,364.14031799387044,352.8304002143642,358.96868841947946,22068622,3.238312312942412,0.847810607850108,358.27821132114957,362.3697092692057,1.7962325255688811
356.6970520019531,359.3553633651113,355.1503922179175,357.6637106794652,24084936,-0.9666586775121004,-1.5212154153086632,357.3529793875558,362.6999837239583,1.7960126029468866
357.22869873046875,362.1586638341261,352.39540539356574,357.66370693082257,78166508,-0.4350082003538205,0.14904713272279047,357.6222664969308,363.0737579345703,1.7949214660188382
339.0071716308594,355.15035201799463,336.8805109810196,354.42535809192356,28932482,-15.418186461064181,-5.100801577355252,354.86038643973217,362.6597056070963,2.009852565242437
342.58380126953125,344.2754538162206,337.84718003881693,342.1971437303038,28593292,0.3866575392274285,1.0550306713176028,352.63706752232144,362.2424306233724,2.0100455677186515
340.11883544921875,345.1937931162169,331.03225047879977,344.71046381459803,22740143,-4.591628365379279,-0.7195220005084768,351.00064958844865,361.75910135904945,2.0132274905069076
324.50732421875,335.38223415235313,322.6223280302263,333.4489168308237,25840472,-8.941592612073691,-4.590016665748465,346.0499834333147,360.7167226155599,2.1697043631076625
337.0255432128906,338.8138676726628,325.37731790748654,327.7456139757628,23231600,9.279929237127817,3.857607536063523,342.45263235909596,360.30589294433594,2.276393661975147
350.8970947265625,351.81543225659567,337.4605452086746,339.7805201002389,18495592,11.116574626323597,4.115875426364801,341.6240670340402,360.3961140950521,2.4017814550370007
345.1454162597656,351.6220402093572,342.43878417639803,351.6220402093572,17080848,-6.476623949591556,-1.63913539132573,339.8978838239397,359.9933380126953,2.371487999052226
342.9221496582031,345.5804608958636,337.70219894608584,345.0488104483636,19565058,-2.1266607901604857,-0.6441535934781806,340.45716639927457,359.3585652669271,2.358242662664319
356.890380859375,358.82369813488606,346.3054569759197,346.3054569759197,23237122,10.584923883455303,4.073295124008247,342.50096348353793,359.40528767903646,2.458740299601941
360.6603698730469,369.89194873488043,358.3887160091155,358.3887160091155,26530105,2.2716538639313626,1.056343688668182,345.4354684012277,359.46812235514324,2.460488126010367
367.9103088378906,369.0702815832574,362.59368596306587,364.527003372093,18093629,3.383305465797605,2.010184531057768,351.6358947753906,359.47618001302084,2.4459613054369393
369.89190673828125,371.53523815541763,361.62698752287474,366.6535945339709,21845743,3.2383122043103754,0.5386089633231173,356.33108956473217,359.3569580078125,2.430619576382664
374.5802001953125,376.70686087387224,369.89190017672314,372.16355374243955,21085500,2.4166464528729534,1.2674766253667924,359.71439034598217,359.29734700520834,2.437695018196594
388.1134338378906,390.0467510674692,374.00021216195137,377.67353259819845,41641237,10.439901239692176,3.6129068315734925,365.85267857142856,359.5970102945964,2.5222775260197583
390.5783996582031,396.33003018902696,387.3401169140394,389.9984280921366,25742564,0.579971566066547,0.63511479000804,372.6607142857143,359.4149566650391,2.3877141186524717
383.0384826660156,387.63011116485114,380.3801714298477,387.63011116485114,19922778,-4.591628498835519,-1.930449046538596,376.39615740094865,359.46812235514324,2.3151658444136447
393.2367248535156,395.6050503330002,376.0302127783435,381.2018424273677,23368177,12.03488242614793,2.6624589040031843,381.04992239815846,359.9788401285807,2.3559007038447466
377.9635009765625,396.23334205469774,376.1751767215426,393.33336634388013,34234586,-15.36986536731763,-3.883976981713122,382.486092703683,359.93372802734376,2.4681346039237706
382.89349365234375,387.92010088618105,377.4801993619892,380.8635046059507,25339096,2.029989046393041,1.3043568130370664,384.3434622628348,360.3638905843099,2.4333012443740265
403.19329833984375,404.7882790917717,387.77508223768984,388.64506905691616,41072871,14.548229282927593,5.301684417215946,388.43104771205356,361.79937947591145,2.548280806757027
400.77667236328125,402.9999754037352,397.2966954085914,399.7133419743371,26158669,1.0633303889441663,-0.5993715635931984,390.2400817871094,363.1269246419271,2.5547723930932946
406.2865905761719,414.21320275565824,396.62000474756843,402.1299704699039,43124966,4.156620106267951,1.3748101106783484,392.4841090611049,364.56402180989585,2.560927717527957
399.1333312988281,405.6582768694075,394.058373632822,402.5166364094989,33088074,-3.38330511067079,-1.7606437040413758,394.7833731515067,366.023676554362,2.5482735474189635
403.0483093261719,406.4799355072359,398.02167287777496,403.09663045545153,22151463,-0.048321129279656816,0.9808697295722979,396.1850280761719,367.5139424641927,2.549186005243403
390.965087890625,405.1749518039576,388.0651120511596,404.111621429471,21712057,-13.146533538845972,-2.997958596017425,398.04239763532365,368.6078776041667,2.6237984601756867
396.28173828125,398.6500343508776,380.13852650015536,392.80176112783107,33571163,3.479977153418929,1.3598785557324078,399.9550040108817,370.0981435139974,2.5977611195052153
382.8451232910156,396.2333506807701,381.63680005186956,396.2333506807701,28145103,-13.38822738975449,-3.3906722647658594,397.0481218610491,370.88758138020836,2.6672599323705164
386.5668029785156,389.4667790391198,376.65855143811814,379.1718699239915,32615425,7.394933054524131,0.972111034223877,395.0181405203683,371.69957478841144,2.668320926820519
379.5101623535156,389.2734198586774,375.1118481382789,386.0834288618994,27225165,-6.573266508383767,-1.8254647244999478,391.1929364885603,372.4600118001302,2.6758590863331806
403.53167724609375,408.7032775773649,393.43008225307665,403.0966690406215,72698777,0.4350082054722293,6.329610449324918,391.82127162388394,374.0034444173177,2.897260650284437
429.05145263671875,431.9997497530926,410.0566158457894,410.8299309746504,61813071,18.22152166206837,6.324107084922059,395.53600638253346,377.0049204508463,2.8936825497347543
422.4781799316406,427.2631523747851,411.119940021225,422.71984461058565,43426662,-0.2416646789450283,-1.5320476517868276,400.03787667410717,379.66806640625,2.9250737483698814
423.87982177734375,431.3714263811622,421.076517567544,430.1631030579657,30129938,-6.283281280621964,0.3317666834130817,403.980460030692,382.46009928385416,2.913232406636701
428.0364074707031,430.0663963889405,421.65648444206954,425.184782359439,27831424,2.851625111264127,0.9806047563034825,410.4363577706473,385.91106872558595,2.731180361554219
447.2729797363281,449.1096253147621,434.02974411799585,434.99640279086447,40995422,12.27657694546366,4.494143939599726,419.1086687360491,389.5859832763672,2.7567968414532453
467.7178039550781,470.8110940028358,457.22955147265526,469.60277066384884,57535138,-1.884966708770719,4.570994704576714,431.7097603934152,393.4800069173177,2.7758120772234767
470.3277282714844,474.1943626570276,456.35952925375693,468.5877545980216,45609279,1.7399736734627709,0.5580126081018211,441.2520533970424,397.6527506510417,2.7324458685454243
460.80621337890625,467.42780186362177,455.63458344187075,465.5428351015801,31071572,-4.736621722673874,-2.0244426003907856,445.78844778878346,401.58221944173175,2.7736578800199654
469.361083984375,470.8594225545,451.961228718966,456.93954424218884,34815091,12.421539742186155,1.8565007061730698,452.4860055106027,405.33124287923175,2.7186723195831646
470.66607666015625,473.5177313921096,468.49109476292807,473.5177313921096,3636073,-2.8516547319533743,0.27803597705700067,459.1697562081473,408.9980997721354,2.721360290305907
